,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3666,Picoloco,0.668,0.572,8,-7.05,1,0.208,0.613,2.1e-06,0.104,0.181,169.833,audio_features,2IYfvQSAJXSclAI6CMGqp1,spotify:track:2IYfvQSAJXSclAI6CMGqp1,https://api.spotify.com/v1/tracks/2IYfvQSAJXSclAI6CMGqp1,https://api.spotify.com/v1/audio-analysis/2IYfvQSAJXSclAI6CMGqp1,199092,4
3667,Idea of Her,0.518,0.423,9,-8.818,1,0.0284,0.79,0.0,0.0765,0.323,129.905,audio_features,167NK7xPIRNKnSmUE9dBrQ,spotify:track:167NK7xPIRNKnSmUE9dBrQ,https://api.spotify.com/v1/tracks/167NK7xPIRNKnSmUE9dBrQ,https://api.spotify.com/v1/audio-analysis/167NK7xPIRNKnSmUE9dBrQ,168960,3
3668,Dancing Shoes,0.522,0.889,1,-4.137,1,0.0461,0.00328,0.0,0.345,0.852,144.499,audio_features,0hAMkY2kwdXPPDfQ1e3BmJ,spotify:track:0hAMkY2kwdXPPDfQ1e3BmJ,https://api.spotify.com/v1/tracks/0hAMkY2kwdXPPDfQ1e3BmJ,https://api.spotify.com/v1/audio-analysis/0hAMkY2kwdXPPDfQ1e3BmJ,141133,4
3669,Liebesleid (Love's Sorrow),0.331,0.169,9,-19.859,1,0.0325,0.994,0.886,0.121,0.258,97.836,audio_features,38EmZT3oWA6lJE0o4ajfG8,spotify:track:38EmZT3oWA6lJE0o4ajfG8,https://api.spotify.com/v1/tracks/38EmZT3oWA6lJE0o4ajfG8,https://api.spotify.com/v1/audio-analysis/38EmZT3oWA6lJE0o4ajfG8,253573,4
3670,Uno,0.773,0.451,5,-9.796,0,0.279,0.785,2.23e-06,0.0902,0.439,163.924,audio_features,39GNDyrCTPMlXb9JHLAAm3,spotify:track:39GNDyrCTPMlXb9JHLAAm3,https://api.spotify.com/v1/tracks/39GNDyrCTPMlXb9JHLAAm3,https://api.spotify.com/v1/audio-analysis/39GNDyrCTPMlXb9JHLAAm3,171789,4
3671,Morning Glory - Remastered,0.327,0.982,0,-3.038,1,0.0937,0.0665,4.79e-05,0.491,0.1,136.96,audio_features,0awZMpokrVSdvtYe1MdcWM,spotify:track:0awZMpokrVSdvtYe1MdcWM,https://api.spotify.com/v1/tracks/0awZMpokrVSdvtYe1MdcWM,https://api.spotify.com/v1/audio-analysis/0awZMpokrVSdvtYe1MdcWM,303320,4
3672,Your Power,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,audio_features,042Sl6Mn83JHyLEqdK7uI0,spotify:track:042Sl6Mn83JHyLEqdK7uI0,https://api.spotify.com/v1/tracks/042Sl6Mn83JHyLEqdK7uI0,https://api.spotify.com/v1/audio-analysis/042Sl6Mn83JHyLEqdK7uI0,245897,4
3673,Coisas Leves,0.939,0.577,5,-8.748,1,0.389,0.146,0.00295,0.362,0.591,98.017,audio_features,7uw2mvsl3B7AiNnuV9pkKZ,spotify:track:7uw2mvsl3B7AiNnuV9pkKZ,https://api.spotify.com/v1/tracks/7uw2mvsl3B7AiNnuV9pkKZ,https://api.spotify.com/v1/audio-analysis/7uw2mvsl3B7AiNnuV9pkKZ,176346,4
3674,Trouble in Paradise,0.637,0.479,2,-8.662,1,0.0269,0.186,0.00892,0.269,0.793,89.993,audio_features,5ubnEmiVtiHc2bBBTlYzFb,spotify:track:5ubnEmiVtiHc2bBBTlYzFb,https://api.spotify.com/v1/tracks/5ubnEmiVtiHc2bBBTlYzFb,https://api.spotify.com/v1/audio-analysis/5ubnEmiVtiHc2bBBTlYzFb,229817,4
3675,She's a Riot,0.494,0.915,7,-3.795,1,0.0583,0.00214,0.0,0.11,0.607,100.133,audio_features,4xy9nsO8EX4OR0c6lf0WFu,spotify:track:4xy9nsO8EX4OR0c6lf0WFu,https://api.spotify.com/v1/tracks/4xy9nsO8EX4OR0c6lf0WFu,https://api.spotify.com/v1/audio-analysis/4xy9nsO8EX4OR0c6lf0WFu,221493,4
3676,ANTI-HERÓI,0.615,0.584,1,-9.624,1,0.0279,0.0439,0.00114,0.103,0.346,93.958,audio_features,6hL4Qkc08zmrAE3kYvzukA,spotify:track:6hL4Qkc08zmrAE3kYvzukA,https://api.spotify.com/v1/tracks/6hL4Qkc08zmrAE3kYvzukA,https://api.spotify.com/v1/audio-analysis/6hL4Qkc08zmrAE3kYvzukA,178464,4
3677,Safadinha,0.924,0.688,11,-7.096,0,0.185,0.00618,0.0,0.0729,0.721,122.016,audio_features,7t1vMB31lura79BjKlpqAu,spotify:track:7t1vMB31lura79BjKlpqAu,https://api.spotify.com/v1/tracks/7t1vMB31lura79BjKlpqAu,https://api.spotify.com/v1/audio-analysis/7t1vMB31lura79BjKlpqAu,249344,4
3678,Luz em Todo Morro - Acústico,0.711,0.495,4,-8.597,0,0.0491,0.729,0.00283,0.708,0.514,128.14,audio_features,7jbdWmrGLKeRf3f3fstMrN,spotify:track:7jbdWmrGLKeRf3f3fstMrN,https://api.spotify.com/v1/tracks/7jbdWmrGLKeRf3f3fstMrN,https://api.spotify.com/v1/audio-analysis/7jbdWmrGLKeRf3f3fstMrN,280448,4
3679,Weather,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4
3680,Nana,0.612,0.321,0,-12.164,1,0.0301,0.495,1.05e-05,0.191,0.358,100.767,audio_features,22qCXqA9k4vXa4rHsuYthX,spotify:track:22qCXqA9k4vXa4rHsuYthX,https://api.spotify.com/v1/tracks/22qCXqA9k4vXa4rHsuYthX,https://api.spotify.com/v1/audio-analysis/22qCXqA9k4vXa4rHsuYthX,283267,4
3681,Flashback Magic,0.838,0.307,0,-12.66,1,0.0346,0.844,0.928,0.0889,0.601,102.003,audio_features,4gtztQCytPdo0BwKV841GK,spotify:track:4gtztQCytPdo0BwKV841GK,https://api.spotify.com/v1/tracks/4gtztQCytPdo0BwKV841GK,https://api.spotify.com/v1/audio-analysis/4gtztQCytPdo0BwKV841GK,170294,4
3682,Petricor,0.623,0.408,6,-11.323,0,0.431,0.847,5.42e-05,0.15,0.476,144.126,audio_features,5cXtf61aXQf36aLLI5zgVP,spotify:track:5cXtf61aXQf36aLLI5zgVP,https://api.spotify.com/v1/tracks/5cXtf61aXQf36aLLI5zgVP,https://api.spotify.com/v1/audio-analysis/5cXtf61aXQf36aLLI5zgVP,153486,4
3683,"to Perth, before the border closes",0.589,0.274,2,-12.442,1,0.031,0.302,0.000829,0.107,0.23,95.666,audio_features,6AqFR4UHMbdlMPcJGrynXV,spotify:track:6AqFR4UHMbdlMPcJGrynXV,https://api.spotify.com/v1/tracks/6AqFR4UHMbdlMPcJGrynXV,https://api.spotify.com/v1/audio-analysis/6AqFR4UHMbdlMPcJGrynXV,176733,4
3684,Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),0.68,0.712,9,-6.781,1,0.0609,0.634,0.0,0.933,0.784,88.0,audio_features,5A4DlgM68SnFSKImnMeiUH,spotify:track:5A4DlgM68SnFSKImnMeiUH,https://api.spotify.com/v1/tracks/5A4DlgM68SnFSKImnMeiUH,https://api.spotify.com/v1/audio-analysis/5A4DlgM68SnFSKImnMeiUH,216818,4
3685,Photograph,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,258987,4
3686,Ponto Fraco - Ao Vivo,0.607,0.821,6,-6.636,1,0.0486,0.746,0.0,0.95,0.816,151.76,audio_features,7Bie9S1N5kujNYPafzotI4,spotify:track:7Bie9S1N5kujNYPafzotI4,https://api.spotify.com/v1/tracks/7Bie9S1N5kujNYPafzotI4,https://api.spotify.com/v1/audio-analysis/7Bie9S1N5kujNYPafzotI4,205430,4
3687,Exotica,0.822,0.314,0,-12.415,1,0.0421,0.534,0.0192,0.165,0.639,117.984,audio_features,2eC43PWHMbUnwqCRZcbGfo,spotify:track:2eC43PWHMbUnwqCRZcbGfo,https://api.spotify.com/v1/tracks/2eC43PWHMbUnwqCRZcbGfo,https://api.spotify.com/v1/audio-analysis/2eC43PWHMbUnwqCRZcbGfo,312301,4
3688,Jump - 2015 Remaster,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,7N3PAbqfTjSEU1edb2tY8j,spotify:track:7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,241600,4
3689,Charles Jr.,0.435,0.499,0,-7.528,1,0.0538,0.362,7.55e-05,0.599,0.365,104.504,audio_features,0m3QtBpesr42chsRw8v1vJ,spotify:track:0m3QtBpesr42chsRw8v1vJ,https://api.spotify.com/v1/tracks/0m3QtBpesr42chsRw8v1vJ,https://api.spotify.com/v1/audio-analysis/0m3QtBpesr42chsRw8v1vJ,366267,4
3690,Learning to Fly,0.442,0.56,0,-13.681,1,0.0361,0.252,0.0322,0.151,0.475,166.585,audio_features,3ieDOGcOqVxScs2VZBzidt,spotify:track:3ieDOGcOqVxScs2VZBzidt,https://api.spotify.com/v1/tracks/3ieDOGcOqVxScs2VZBzidt,https://api.spotify.com/v1/audio-analysis/3ieDOGcOqVxScs2VZBzidt,292080,4
3691,Euphor,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,audio_features,10hMM5nsZQf66ldBlgWBfG,spotify:track:10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/tracks/10hMM5nsZQf66ldBlgWBfG,https://api.spotify.com/v1/audio-analysis/10hMM5nsZQf66ldBlgWBfG,192987,4
3692,Fruity,0.666,0.652,7,-5.956,1,0.0304,0.00635,2.13e-05,0.221,0.666,128.028,audio_features,3AtKq6VCAuCm3AhrRUiw1I,spotify:track:3AtKq6VCAuCm3AhrRUiw1I,https://api.spotify.com/v1/tracks/3AtKq6VCAuCm3AhrRUiw1I,https://api.spotify.com/v1/audio-analysis/3AtKq6VCAuCm3AhrRUiw1I,193133,4
3693,Não tem solução,0.215,0.185,2,-16.192,1,0.0365,0.478,2.17e-05,0.157,0.166,80.677,audio_features,278DgEPcsPAwCBXig0ISmW,spotify:track:278DgEPcsPAwCBXig0ISmW,https://api.spotify.com/v1/tracks/278DgEPcsPAwCBXig0ISmW,https://api.spotify.com/v1/audio-analysis/278DgEPcsPAwCBXig0ISmW,262000,4
3694,Change for the World,0.445,0.705,5,-6.682,0,0.0403,0.121,1.02e-05,0.666,0.784,149.491,audio_features,3dua9ntHlxONJryjfLfPwA,spotify:track:3dua9ntHlxONJryjfLfPwA,https://api.spotify.com/v1/tracks/3dua9ntHlxONJryjfLfPwA,https://api.spotify.com/v1/audio-analysis/3dua9ntHlxONJryjfLfPwA,212941,4
3695,Alley-Oop,0.793,0.8,11,-3.48,1,0.115,0.0294,1.46e-06,0.0582,0.913,140.02,audio_features,00lroakMBzkEPKCt2eNfrf,spotify:track:00lroakMBzkEPKCt2eNfrf,https://api.spotify.com/v1/tracks/00lroakMBzkEPKCt2eNfrf,https://api.spotify.com/v1/audio-analysis/00lroakMBzkEPKCt2eNfrf,168000,4
3696,My Propeller,0.415,0.657,9,-6.758,0,0.0295,0.052,0.0552,0.233,0.69,115.752,audio_features,2hmHlBM0kPBm17Y7nVIW9f,spotify:track:2hmHlBM0kPBm17Y7nVIW9f,https://api.spotify.com/v1/tracks/2hmHlBM0kPBm17Y7nVIW9f,https://api.spotify.com/v1/audio-analysis/2hmHlBM0kPBm17Y7nVIW9f,205747,4
3697,The Green Superintendent,0.704,0.746,6,-5.498,0,0.0618,0.564,0.0,0.231,0.771,152.006,audio_features,6pPQPAKd5CAwmuNa1p48JS,spotify:track:6pPQPAKd5CAwmuNa1p48JS,https://api.spotify.com/v1/tracks/6pPQPAKd5CAwmuNa1p48JS,https://api.spotify.com/v1/audio-analysis/6pPQPAKd5CAwmuNa1p48JS,183073,4
3698,Abertura (Recomeçar),0.497,0.0715,7,-15.651,1,0.0333,0.977,0.302,0.0659,0.0388,99.208,audio_features,7eX5zZ0VCWLJuWg7B3yBaK,spotify:track:7eX5zZ0VCWLJuWg7B3yBaK,https://api.spotify.com/v1/tracks/7eX5zZ0VCWLJuWg7B3yBaK,https://api.spotify.com/v1/audio-analysis/7eX5zZ0VCWLJuWg7B3yBaK,134693,3
3699,Love Grows (Where My Rosemary Goes),0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,audio_features,5Ts1DYOuouQLgzTaisxWYh,spotify:track:5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/tracks/5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/audio-analysis/5Ts1DYOuouQLgzTaisxWYh,174760,4
3700,vegan iced coffee,0.662,0.291,7,-11.531,1,0.277,0.655,0.813,0.116,0.384,85.392,audio_features,1LH3wWro9xmySR8tvrRWxz,spotify:track:1LH3wWro9xmySR8tvrRWxz,https://api.spotify.com/v1/tracks/1LH3wWro9xmySR8tvrRWxz,https://api.spotify.com/v1/audio-analysis/1LH3wWro9xmySR8tvrRWxz,122791,4
3701,"The Little Things That Give You Away - Recorded at Neptune Valley, LA",0.579,0.39,1,-9.871,1,0.0281,0.0231,6.23e-05,0.0945,0.257,140.013,audio_features,09SVUiWffBpVGOC19bHcwk,spotify:track:09SVUiWffBpVGOC19bHcwk,https://api.spotify.com/v1/tracks/09SVUiWffBpVGOC19bHcwk,https://api.spotify.com/v1/audio-analysis/09SVUiWffBpVGOC19bHcwk,307234,4
3702,Outta My Head (with John Mayer),0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012,audio_features,09oZ9eXQ2fo6YDrPzJqAoP,spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,https://api.spotify.com/v1/tracks/09oZ9eXQ2fo6YDrPzJqAoP,https://api.spotify.com/v1/audio-analysis/09oZ9eXQ2fo6YDrPzJqAoP,177067,4
3703,breather,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,audio_features,3LbZIhU0smEU5SUnxod4j4,spotify:track:3LbZIhU0smEU5SUnxod4j4,https://api.spotify.com/v1/tracks/3LbZIhU0smEU5SUnxod4j4,https://api.spotify.com/v1/audio-analysis/3LbZIhU0smEU5SUnxod4j4,372867,4
3704,Hey You,0.587,0.302,0,-14.976,1,0.0293,0.223,0.00216,0.128,0.19,112.46,audio_features,7F02x6EKYIQV3VcTaTm7oN,spotify:track:7F02x6EKYIQV3VcTaTm7oN,https://api.spotify.com/v1/tracks/7F02x6EKYIQV3VcTaTm7oN,https://api.spotify.com/v1/audio-analysis/7F02x6EKYIQV3VcTaTm7oN,278441,4
3705,Anna Júlia,0.427,0.817,3,-5.196,1,0.0385,0.0445,1.67e-05,0.0801,0.458,148.234,audio_features,0aASUtDb1N96NJDwmWj5Gf,spotify:track:0aASUtDb1N96NJDwmWj5Gf,https://api.spotify.com/v1/tracks/0aASUtDb1N96NJDwmWj5Gf,https://api.spotify.com/v1/audio-analysis/0aASUtDb1N96NJDwmWj5Gf,212200,4
3706,Compensa,0.747,0.418,2,-9.059,1,0.461,0.171,0.0,0.132,0.362,78.498,audio_features,2O3JQcgKOn2J3uvMMilPHP,spotify:track:2O3JQcgKOn2J3uvMMilPHP,https://api.spotify.com/v1/tracks/2O3JQcgKOn2J3uvMMilPHP,https://api.spotify.com/v1/audio-analysis/2O3JQcgKOn2J3uvMMilPHP,223654,4
3707,Mudmen,0.396,0.25,8,-12.947,1,0.0285,0.502,0.554,0.124,0.115,108.347,audio_features,5F7YHcQPCRUNfUehsjgAu1,spotify:track:5F7YHcQPCRUNfUehsjgAu1,https://api.spotify.com/v1/tracks/5F7YHcQPCRUNfUehsjgAu1,https://api.spotify.com/v1/audio-analysis/5F7YHcQPCRUNfUehsjgAu1,257907,4
3708,Cannonballers,0.546,0.968,5,-3.613,0,0.0478,0.00399,0.000496,0.193,0.783,158.009,audio_features,5hR92ZjhZsVVUPLuEJcxDf,spotify:track:5hR92ZjhZsVVUPLuEJcxDf,https://api.spotify.com/v1/tracks/5hR92ZjhZsVVUPLuEJcxDf,https://api.spotify.com/v1/audio-analysis/5hR92ZjhZsVVUPLuEJcxDf,172000,4
3709,Out Of Control - Single Version - Remastered,0.339,0.75,1,-9.096,1,0.147,0.0382,0.00167,0.107,0.452,170.575,audio_features,557pVn39WOI4eKPYcjaz3h,spotify:track:557pVn39WOI4eKPYcjaz3h,https://api.spotify.com/v1/tracks/557pVn39WOI4eKPYcjaz3h,https://api.spotify.com/v1/audio-analysis/557pVn39WOI4eKPYcjaz3h,232867,4
3710,SEX,0.408,0.974,2,-4.139,1,0.126,1.31e-05,4.86e-05,0.526,0.173,148.298,audio_features,67ispalOAo3jnZWYSTTfZk,spotify:track:67ispalOAo3jnZWYSTTfZk,https://api.spotify.com/v1/tracks/67ispalOAo3jnZWYSTTfZk,https://api.spotify.com/v1/audio-analysis/67ispalOAo3jnZWYSTTfZk,207002,4
3711,Scar Tissue,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,audio_features,1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907,4
3712,Esse Ar,0.367,0.121,5,-13.704,1,0.0347,0.568,0.00157,0.112,0.0443,101.288,audio_features,2yTrp6l95mPOJBQ5BcbV1F,spotify:track:2yTrp6l95mPOJBQ5BcbV1F,https://api.spotify.com/v1/tracks/2yTrp6l95mPOJBQ5BcbV1F,https://api.spotify.com/v1/audio-analysis/2yTrp6l95mPOJBQ5BcbV1F,182325,3
3713,Conception - Album - Remastered,0.388,0.546,5,-10.151,0,0.0373,0.806,0.000707,0.366,0.679,129.369,audio_features,3EKpe9At9d7bzn1ddGmbrS,spotify:track:3EKpe9At9d7bzn1ddGmbrS,https://api.spotify.com/v1/tracks/3EKpe9At9d7bzn1ddGmbrS,https://api.spotify.com/v1/audio-analysis/3EKpe9At9d7bzn1ddGmbrS,241587,4
3714,I Haven't Got My Strange,0.563,0.883,9,-7.373,1,0.097,0.000419,0.0246,0.283,0.583,142.996,audio_features,1QFgAXQrjyXkOTTOZvwrQT,spotify:track:1QFgAXQrjyXkOTTOZvwrQT,https://api.spotify.com/v1/tracks/1QFgAXQrjyXkOTTOZvwrQT,https://api.spotify.com/v1/audio-analysis/1QFgAXQrjyXkOTTOZvwrQT,89933,4
3715,Brotei No Baile Da Matinha - Tiktok,0.834,0.868,10,-3.32,0,0.245,0.206,4.08e-05,0.176,0.764,129.88,audio_features,5kMfOzYm4xE5zdt2cH2rFy,spotify:track:5kMfOzYm4xE5zdt2cH2rFy,https://api.spotify.com/v1/tracks/5kMfOzYm4xE5zdt2cH2rFy,https://api.spotify.com/v1/audio-analysis/5kMfOzYm4xE5zdt2cH2rFy,106596,5
3716,Meu Querer,0.572,0.523,0,-6.985,1,0.0252,0.443,0.0,0.0898,0.318,133.893,audio_features,08i4DSetv41RGixlU1dNjm,spotify:track:08i4DSetv41RGixlU1dNjm,https://api.spotify.com/v1/tracks/08i4DSetv41RGixlU1dNjm,https://api.spotify.com/v1/audio-analysis/08i4DSetv41RGixlU1dNjm,255893,4
3717,liminal spaces,0.542,0.271,4,-9.029,0,0.159,0.94,0.936,0.165,0.331,173.847,audio_features,29gOaTqO4WCYfkJcN4MPk8,spotify:track:29gOaTqO4WCYfkJcN4MPk8,https://api.spotify.com/v1/tracks/29gOaTqO4WCYfkJcN4MPk8,https://api.spotify.com/v1/audio-analysis/29gOaTqO4WCYfkJcN4MPk8,110345,4
3718,Infinite Content,0.256,0.942,4,-3.643,1,0.0681,0.000106,0.000177,0.616,0.452,172.301,audio_features,4bjPdsuv5zMINSxuaSm5QF,spotify:track:4bjPdsuv5zMINSxuaSm5QF,https://api.spotify.com/v1/tracks/4bjPdsuv5zMINSxuaSm5QF,https://api.spotify.com/v1/audio-analysis/4bjPdsuv5zMINSxuaSm5QF,97120,4
3719,Pothole (feat. Jaden Smith),0.543,0.572,11,-8.974,1,0.338,0.51,7.23e-06,0.28,0.569,89.386,audio_features,5SxlUF7J8tyFIEF22EomeP,spotify:track:5SxlUF7J8tyFIEF22EomeP,https://api.spotify.com/v1/tracks/5SxlUF7J8tyFIEF22EomeP,https://api.spotify.com/v1/audio-analysis/5SxlUF7J8tyFIEF22EomeP,237000,4
3720,Animal,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,audio_features,0l4DTppOxy7NUaEcwXuOb6,spotify:track:0l4DTppOxy7NUaEcwXuOb6,https://api.spotify.com/v1/tracks/0l4DTppOxy7NUaEcwXuOb6,https://api.spotify.com/v1/audio-analysis/0l4DTppOxy7NUaEcwXuOb6,212307,4
3721,Cê Não Tem Dó de Mim,0.798,0.44,7,-8.308,0,0.0311,0.741,0.0,0.183,0.646,114.898,audio_features,075X6aZ1uZYjcIFWlR4QDs,spotify:track:075X6aZ1uZYjcIFWlR4QDs,https://api.spotify.com/v1/tracks/075X6aZ1uZYjcIFWlR4QDs,https://api.spotify.com/v1/audio-analysis/075X6aZ1uZYjcIFWlR4QDs,183692,4
3722,Só Você Me Faz Sentir,0.625,0.317,0,-12.543,1,0.0919,0.662,3.47e-05,0.0865,0.315,74.212,audio_features,2kGlmAfszdLMdz7K24Wd8I,spotify:track:2kGlmAfszdLMdz7K24Wd8I,https://api.spotify.com/v1/tracks/2kGlmAfszdLMdz7K24Wd8I,https://api.spotify.com/v1/audio-analysis/2kGlmAfszdLMdz7K24Wd8I,272500,4
3723,Dustland (feat. Bruce Springsteen),0.285,0.709,1,-9.331,1,0.107,0.254,0.0,0.0413,0.1,138.406,audio_features,6F3AStga2KRSJVZvVA5L3c,spotify:track:6F3AStga2KRSJVZvVA5L3c,https://api.spotify.com/v1/tracks/6F3AStga2KRSJVZvVA5L3c,https://api.spotify.com/v1/audio-analysis/6F3AStga2KRSJVZvVA5L3c,264508,4
3724,Never Forget Where You Came From,0.417,0.379,3,-16.497,1,0.0347,0.143,0.963,0.129,0.51,161.001,audio_features,6aaDGpzsEJCke8qwMVgao0,spotify:track:6aaDGpzsEJCke8qwMVgao0,https://api.spotify.com/v1/tracks/6aaDGpzsEJCke8qwMVgao0,https://api.spotify.com/v1/audio-analysis/6aaDGpzsEJCke8qwMVgao0,140250,4
3725,Just Can't Get Enough,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,audio_features,3JA9Jsuxr4xgHXEawAdCp4,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,https://api.spotify.com/v1/tracks/3JA9Jsuxr4xgHXEawAdCp4,https://api.spotify.com/v1/audio-analysis/3JA9Jsuxr4xgHXEawAdCp4,219427,4
3726,Sparrow,0.851,0.592,1,-5.295,1,0.2,0.134,0.0,0.117,0.264,136.063,audio_features,42My9L5eTksXI2eaK6Z0BU,spotify:track:42My9L5eTksXI2eaK6Z0BU,https://api.spotify.com/v1/tracks/42My9L5eTksXI2eaK6Z0BU,https://api.spotify.com/v1/audio-analysis/42My9L5eTksXI2eaK6Z0BU,286000,4
3727,A Morte Do Amor,0.721,0.894,7,-8.386,1,0.0691,0.0336,5.73e-05,0.692,0.706,110.029,audio_features,2vQjFQUozq8AiZV4xPEAMO,spotify:track:2vQjFQUozq8AiZV4xPEAMO,https://api.spotify.com/v1/tracks/2vQjFQUozq8AiZV4xPEAMO,https://api.spotify.com/v1/audio-analysis/2vQjFQUozq8AiZV4xPEAMO,129891,4
3728,So What - Studio Sequence 1,0.34,0.0394,9,-39.198,0,0.156,0.793,1.75e-06,0.685,0.268,82.242,audio_features,7aYP6U6rAhIzNx1DxDnBxv,spotify:track:7aYP6U6rAhIzNx1DxDnBxv,https://api.spotify.com/v1/tracks/7aYP6U6rAhIzNx1DxDnBxv,https://api.spotify.com/v1/audio-analysis/7aYP6U6rAhIzNx1DxDnBxv,114107,5
3729,Watermelon Sugar,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
3730,Bossinha,0.573,0.128,10,-15.518,0,0.0531,0.947,2.53e-06,0.102,0.478,72.08,audio_features,1gSKh4JqZ1odoPLK4d8SE4,spotify:track:1gSKh4JqZ1odoPLK4d8SE4,https://api.spotify.com/v1/tracks/1gSKh4JqZ1odoPLK4d8SE4,https://api.spotify.com/v1/audio-analysis/1gSKh4JqZ1odoPLK4d8SE4,162708,4
3731,Gale Song,0.357,0.326,0,-8.441,1,0.0302,0.761,0.000132,0.104,0.181,176.53,audio_features,2DSeCIdLFJNNhlcOXGrWIk,spotify:track:2DSeCIdLFJNNhlcOXGrWIk,https://api.spotify.com/v1/tracks/2DSeCIdLFJNNhlcOXGrWIk,https://api.spotify.com/v1/audio-analysis/2DSeCIdLFJNNhlcOXGrWIk,193720,3
3732,Empty Spaces,0.501,0.338,11,-19.12,1,0.0395,0.187,0.868,0.514,0.106,95.942,audio_features,5yMyLZu4wPvWcbLFiRhYVM,spotify:track:5yMyLZu4wPvWcbLFiRhYVM,https://api.spotify.com/v1/tracks/5yMyLZu4wPvWcbLFiRhYVM,https://api.spotify.com/v1/audio-analysis/5yMyLZu4wPvWcbLFiRhYVM,127830,4
3733,Beach Boy,0.734,0.67,11,-5.691,1,0.0248,0.167,7.32e-06,0.136,0.578,110.985,audio_features,4Z2zWAUN9YVxHkZXS7s1KE,spotify:track:4Z2zWAUN9YVxHkZXS7s1KE,https://api.spotify.com/v1/tracks/4Z2zWAUN9YVxHkZXS7s1KE,https://api.spotify.com/v1/audio-analysis/4Z2zWAUN9YVxHkZXS7s1KE,192695,4
3734,How dance can unleash your inner joy | Ryan Heffington,0.48,0.929,0,-4.082,1,0.0476,0.000304,0.0,0.366,0.799,125.321,audio_features,5EZZWObo7tmurcGN1qPIW5,spotify:track:5EZZWObo7tmurcGN1qPIW5,https://api.spotify.com/v1/tracks/5EZZWObo7tmurcGN1qPIW5,https://api.spotify.com/v1/audio-analysis/5EZZWObo7tmurcGN1qPIW5,217733,4
3735,カワキヲアメク,0.541,0.846,6,-2.729,0,0.0551,0.0122,0.000149,0.163,0.524,129.138,audio_features,1gUAX2ImxDsB3YDcyxMXlB,spotify:track:1gUAX2ImxDsB3YDcyxMXlB,https://api.spotify.com/v1/tracks/1gUAX2ImxDsB3YDcyxMXlB,https://api.spotify.com/v1/audio-analysis/1gUAX2ImxDsB3YDcyxMXlB,251933,4
